dur,trnspt,srvs,flag_n,flag_arst,flag_uc,flag_sign,flag_synrst,flag_a,flag_othr,src_pkts,dst_pkts,urg_bits,push_pkts,no_lnkd,arp,src_ttl,dst_ttl,pkts_dirctn,src_byts,dst_byts,src_avg_byts,dst_avg_byts,strt_t,end_t,dst_host_count,host_dst _count,rtt_first_ack,rtt_avg,avg_t_sent,avg_t_got,repeated,fst_src_sqc,fst_dst_sqc,src_re,dst_re,src_fast_re,dst_fast_re,ovrlp_count,long_frag_count,dns_ratio,avg_rr,http_rqsts_count,http_redirct_count,http_clnt_error_count,http_srv_error_count,Class name,Class binary
39.387595,6,445,0,0,1,0,0,0,0,14,11,0,18,122,0,128,128,2,5038,2165,359.8571429,196.8181818,49907.98755,49947.37515,0,1664,0.000314,0.01651572,49920.37208,49917.64211,0,1233969540,559903426,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
11.935055,6,139,1,0,0,0,0,0,0,12,10,0,16,239,0,128,128,2,1653,1690,137.75,169,56917.63925,56929.5743,0,239,0.000489,0.009548864,56921.63608,56921.2217,0,3590258541,3367367954,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,97,0,97,0,30385.07947,30385.07947,1617,0,0,0,30385.07947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,77,0,77,0,48715.02271,48715.02271,1792,0,0,0,48715.02271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.551814,6,389,0,0,0,0,1,0,0,12,9,0,9,138,0,127,128,2,3417,4764,284.75,529.3333333,15788.99355,15789.54537,0,1664,0.000156,0.000815333,15789.10984,15789.13268,0,2352635923,1071472092,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
7.73228,1,53,0,0,0,0,0,0,0,3,0,0,0,0,0,128,0,1,358,0,119.3333333,0,1068.937018,1076.669298,0,0,0,0,1072.885905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.423058,17,5355,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,132,0,66,0,13358.82474,13359.2478,1665,0,0,0,13359.03627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
1753,6,3000,0,0,0,0,0,1,0,3458,2410,0,3458,1,0,128,64,2,1006222,566219,291.4371209,203.2809032,0,98.834715,0,3,0.000345106,0.004212553,1044.788,871.241,0,2258859989,2577627238,0,0,0,0,0,0,0,0,1728,0,0,0,BeEF HTTP exploits,0
91.110196,6,49211,0,0,0,0,0,0,1,18,13,0,17,0,0,128,128,2,1058,1007,58.719,76.1715947,2524.569285,2615.679481,0,0,0.002977,0.02998,2570.124383,2571.424973,0,1166239709,1627496787,0,0,0,0,0,0,0,0,0,0,0,0,Metasploit exploits,0
34.88668,6,49155,1,0,0,0,0,0,0,11,9,0,10,27,0,127,128,2,3163,1564,287.5454545,173.7777778,20591.15859,20626.04527,0,1664,0.00013,0.01065535,20597.5231,20598.91389,0,447761122,514556192,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,6,311,0,0,0,1,0,0,0,1,0,0,0,0,0,128,0,1,66,0,66,0,34.093072,34.093072,0,0,0,0,34.093072,0,0,1336935007,0,0,0,0,0,0,0,0,0,0,0,0,0,Port scanning,0
86218.72196,256,0,0,0,0,0,0,0,0,288,0,0,0,0,1,0,0,1,12096,0,42,0,36.308868,86255.03083,1,0,0,0,299.3705624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,6,413,0,0,0,1,0,0,0,1,0,0,0,0,0,128,0,1,66,0,66,0,45.2774,45.2774,0,0,0,0,45.2774,0,0,2025078153,0,0,0,0,0,0,0,0,0,0,0,0,0,Port scanning,0
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,82,0,82,0,36361.68817,36361.68817,1665,0,0,0,36361.68817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
85932.26981,256,0,0,0,0,0,0,0,0,369,0,0,0,0,1,0,0,1,15498,0,42,0,151.444589,86083.7144,1,0,0,0,232.87878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,82,0,82,0,39680.2455,39680.2455,1792,0,0,0,39680.2455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.302478,17,53,0,0,0,0,0,0,0,1,1,0,0,317,0,128,64,2,71,135,71,135,38.346131,38.373409,10,317,0,0,57469.7248,57470.02728,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,Normal,1
21347,256,0,0,0,0,0,0,0,0,42677,0,0,0,0,2,0,0,1,1792434,0,42,0,14231,35578,1,0,0,0,1.999230493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARP poisoning,0
0.854499,6,445,0,0,0,0,1,0,0,7,4,0,3,21,0,128,128,2,988,49,89.81818183,4.9,997.9678781,998.8223771,1,23,0.000234,0.000256,997.9884561,998.0515711,0,20708680,3264934705,0,0,0,0,0,0,0,0,0,0,0,0,Metasploit exploits,0
5685,256,0,0,0,0,0,0,0,0,11365,0,0,0,0,2,0,0,1,477330,0,42,0,45716,51401,1,0,0,0,1.999230493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARP poisoning,0
85682.40627,256,0,0,0,0,0,0,0,0,120,0,0,0,0,1,0,0,1,5040,0,42,0,603.544752,86285.95102,1,0,0,0,714.0200523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
21447,256,0,0,0,0,0,0,0,0,42877,0,0,0,0,2,0,0,1,1800834,0,42,0,19451,40898,1,0,0,0,1.999230488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARP poisoning,0
12.43073,6,139,1,0,0,0,0,0,0,13,11,0,18,239,0,128,128,2,1691,1745,130.0769231,158.6363636,40357.14346,40369.57419,0,239,0.000297,0.009208708,40360.98639,40360.53576,0,2573995038,4247795909,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,6,286,0,0,0,1,0,0,0,1,0,0,0,0,0,128,0,1,66,0,66,0,31.362649,31.362649,0,0,0,0,31.362649,0,0,1216880673,0,0,0,0,0,0,0,0,0,0,0,0,0,Port scanning,0
1.856545,6,443,0,0,1,0,0,0,0,11,13,0,11,1,0,128,234,2,1652,7253,150.1818182,557.9230769,42.364751,43.334866,10,1,0.254834,0.058098125,64752.11358,64753.97012,0,686098962,524648737,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
91.554306,6,49211,0,0,0,0,0,1,0,18,12,0,18,0,0,128,128,2,1056,1156,58.608,87.4422676,3911.071016,4002.625322,0,0,0.003612,0.02369,3956.848169,3958.538854,0,1166237209,1627483787,0,0,0,0,0,0,0,0,0,0,0,0,Metasploit exploits,0
12.176313,6,445,0,0,0,0,0,1,0,15,13,0,18,124,0,127,128,2,4661,2459,310.7333333,189.1538462,34660.15363,34672.32994,2,1791,0.000158,0.0003975,34663.4053,34662.96937,0,2087372887,1764317936,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
9591.30886,256,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,84,0,42,0,39116.0466,48707.35546,1,0,0,0,4795.65443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
10.784595,6,445,0,0,1,0,0,0,0,11,9,0,14,125,0,128,128,2,4159,1683,378.0909091,187,56538.02034,56548.80493,2,1791,0.00063,0.01005285,56540.9808,56540.41948,0,2058861387,2558832480,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.000633,17,53,0,0,0,0,0,0,0,1,1,0,0,192,0,128,128,2,77,93,77,93,17485.75353,17485.75417,2,1791,0,0,17485.75353,17485.75417,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Normal,1
11.06718,17,53,0,0,0,0,0,0,0,5,1,0,0,178,0,128,128,2,430,86,86,86,931.357537,942.424717,0,1664,0,0,934.3497858,942.424717,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,Normal,1
0.536971,6,389,0,0,0,0,1,0,0,10,9,0,9,132,0,128,128,2,3309,4764,330.9,529.3333333,42446.7545,42447.29147,0,1616,0.000385,0.012227789,42446.8882,42446.87835,0,1623825530,179544124,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
13.863365,6,139,0,0,1,0,0,0,0,12,10,0,16,175,0,128,128,2,1653,1690,137.75,169,57086.93877,57100.80214,2,176,0.00079,0.009348136,57091.57801,57091.10044,0,2476221773,455179019,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
10.770964,6,139,1,0,0,0,0,0,0,12,10,0,16,239,0,128,128,2,1653,1690,137.75,169,35164.61048,35175.38145,0,239,0.003055,0.009981727,35168.22207,35167.8469,0,156234315,561024954,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
4730.323194,17,80,0,0,0,0,0,0,0,49763,0,0,0,1681,0,128,0,1,2197036,0,434.9152246,0,3199,7929.323194,0,0,0,0,3199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UDP data flood,0
12.832525,6,445,0,0,0,0,0,1,0,12,9,0,14,123,0,127,128,2,4213,1683,351.0833333,187,14494.51331,14507.34584,0,1791,0.000174,0.009996905,14497.74069,14497.36769,0,4089967326,3678221351,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,86,0,86,0,75952.95237,75952.95237,1792,0,0,0,75952.95237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.690156,6,389,0,0,1,0,0,0,0,11,9,0,9,144,0,127,128,2,3223,4764,293,529.3333333,69950.07978,69950.76994,0,1791,0.000197,0.01725695,69950.25233,69950.2525,0,3610214747,1118167754,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
11.991542,6,445,0,0,1,0,0,0,0,12,9,0,14,124,0,127,128,2,4213,1683,351.0833333,187,32387.01688,32399.00842,0,1616,0.000402,0.010732667,32390.03579,32389.68495,0,2006794985,2056807105,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.003944,6,88,0,0,0,0,1,0,0,5,5,0,2,36,0,127,128,2,1758,1713,351.6,342.6,28255.4531,28255.45705,1,1616,0.000216,0.0002092,28255.45426,28255.45562,0,2841523221,3801837024,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
7.716199,1,53,0,0,0,0,0,0,0,3,0,0,0,0,0,128,0,1,342,0,114,0,36306.4018,36314.118,0,0,0,0,36310.03964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.648936,6,389,0,0,0,0,1,0,0,11,9,0,9,144,0,127,128,2,3223,4764,293,529.3333333,79890.54994,79891.19888,0,1616,0.000269,0.01639755,79890.71109,79890.71087,0,859178964,1526775782,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
12.052317,6,445,0,0,1,0,0,0,0,15,13,0,18,126,0,127,128,2,4661,2459,310.7333333,189.1538462,73871.45705,73883.50937,1,1616,0.000419,0.000320536,73874.67425,73874.24246,0,785846433,2087351650,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,95,0,95,0,35415.42877,35415.42877,1792,0,0,0,35415.42877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
5805.988593,17,80,0,0,0,0,0,0,0,61079,0,0,0,1805,0,128,0,1,2696637,0,533.8140185,0,2531,8336.988593,0,0,0,0,2531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UDP data flood,0
0.006745,6,88,0,0,0,0,1,0,0,5,5,0,2,47,0,127,128,2,1771,1738,354.2,347.6,37727.81695,37727.8237,0,1664,0.000348,0.0006642,37727.81967,37727.82185,0,574869864,4094842830,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
1861,256,0,0,0,0,0,0,0,0,3720,0,0,0,0,2,0,0,1,156240,0,42,0,81915,83776,1,0,0,0,1.999230493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARP poisoning,0
0.000771,17,53,0,0,0,0,0,0,0,1,1,0,0,178,0,128,128,2,71,87,71,87,10535.29819,10535.29897,0,1664,0,0,10535.29819,10535.29897,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Normal,1
0.405128,17,5355,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,128,0,64,0,7128.679606,7129.084734,0,0,0,0,7128.88217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
2768,256,0,0,0,0,0,0,0,0,5533,0,0,0,0,2,0,0,1,232386,0,42,0,3710,6478,1,0,0,0,1.999230493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARP poisoning,0
0.000889,17,389,0,0,0,0,0,0,0,1,1,0,0,136,0,127,128,2,232,200,232,200,65642.02931,65642.0302,1,1616,0,0,65642.02931,65642.0302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
15.972772,6,80,0,0,0,0,0,1,0,27,56,0,6,1,0,128,54,2,1797,71243,66.55555556,1272.196429,9.525976,24.777088,10,1,0.171244,0.006649735,54097.27834,54113.25111,0,2124912490,1855212578,0,0,0,0,0,0,0,0,1,0,0,0,Normal,1
12.278961,17,53,0,0,0,0,0,0,0,5,1,0,0,159,0,128,128,2,420,84,84,84,30502.4886,30514.76756,0,1616,0,0,30505.49877,30514.76756,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,Normal,1
40.343333,17,443,0,0,0,0,0,0,0,85,266,0,0,0,0,128,58,2,9568,350971,112.5647059,1319.43985,0.530275,39.977658,10,0,0,0,57149.10405,57189.44738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.000732,17,53,0,0,0,0,0,0,0,1,1,0,0,63,0,127,128,2,71,87,71,87,21157.23067,21157.2314,2,1791,0,0,21157.23067,21157.2314,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Normal,1
11.08678,6,445,0,0,0,0,0,1,0,11,9,0,14,125,0,128,128,2,4159,1683,378.0909091,187,43037.7263,43048.81308,2,1791,0.000369,0.01134315,43040.7718,43040.19261,0,1940761599,4159819374,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.444708,17,53,0,0,0,0,0,0,0,1,1,0,0,317,0,128,64,2,73,176,73,176,50.028466,50.056344,10,317,0,0,59888.58317,59889.02788,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,Normal,1
4737.8327,17,80,0,0,0,0,0,0,0,49842,0,0,0,925,0,128,0,1,2200524,0,435.6056633,0,1594,6331.8327,0,0,0,0,1594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UDP data flood,0
30259,256,0,0,0,0,0,0,0,0,60494,0,0,0,0,2,0,0,1,2540748,0,42,0,27607,57866,1,0,0,0,1.999230488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARP poisoning,0
16.316481,17,53,0,0,0,0,0,0,0,5,2,0,0,94,0,127,128,2,380,152,76,76,39157.91645,39174.23294,0,1791,0,0,39160.91591,39172.41975,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,Normal,1
2151,6,80,0,0,0,0,1,0,0,6453,3226.5,0,6450,8109,0,128,127,2,1593891,629167.5,1812.640449,1434,1184,3335,0,8110,0.001448,0.069759849,2259.5,2259.5,0,151122569,61069285,0,0,0,0,0,0,0,0,3226,3225,0,0,Mass HTTP requests,0
0.000382,17,389,0,0,0,0,0,0,0,1,1,0,0,138,0,127,128,2,231,200,231,200,70793.14217,70793.14256,0,1664,0,0,70793.14217,70793.14256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.931106,6,443,0,0,0,0,0,1,0,10,11,0,10,0,0,128,57,2,1596,5414,159.6,492.1818182,45.629708,45.856334,10,0,0.044887,0.012728476,58694.29552,58695.22663,0,3960965928,3188032237,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
14.865899,6,135,0,0,0,0,0,1,0,7,5,0,4,32,0,127,128,2,718,658,102.5714286,131.6,15533.68184,15548.54774,0,1791,0.000168,0.0172565,15537.95891,15539.62847,0,2944332241,42880651,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,93,0,93,0,75981.06535,75981.06535,1792,0,0,0,75981.06535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.03388,6,389,0,0,0,0,1,0,0,8,7,0,7,144,0,127,128,2,2575,900,321.875,128.5714286,75962.79426,75962.82814,0,1616,0.000194,0.002151,75962.80474,75962.80638,0,3310041053,1910340216,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
92.083035,6,80,0,0,0,0,1,0,0,3,2,0,0,5005,0,128,127,2,174,120,58,60,1833,1925.083035,0,5006,0.000262,0.0053232,1408.871694,1424.227652,0,2749763736,812436403,0,0,0,0,0,0,0,0,0,0,0,0,TCP flood,0
0.006048,6,88,1,0,0,0,0,0,0,4,4,0,2,38,0,127,128,2,1633,1648,408.25,412,56564.54654,56564.55259,2,1791,0.000431,0.000749625,56564.54853,56564.55091,0,493739717,3547174760,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
69.135526,6,80,0,0,1,0,0,0,0,6,3,0,4,0,0,127,128,2,1182,1698,197,566,41887.67613,41956.81166,0,1616,0.000247,0.031637222,52381.05851,52379.93953,0,3122666850,4031853964,0,0,0,0,0,0,0,0,2,1,1,0,Normal,1
1127,6,80,0,0,0,0,1,0,0,3381,1690.5,0,3378,7768,0,128,127,2,835107,329647.5,949.7191011,751.3333333,2585,3712,0,7769,0.001448,0.069759849,3148.5,3148.5,0,154480000,118190943,0,0,0,0,0,0,0,0,1690,1689,0,0,Mass HTTP requests,0
0.000659,17,53,0,0,0,0,0,0,0,1,1,0,0,94,0,127,128,2,71,87,71,87,56795.40175,56795.40241,0,1791,0,0,56795.40175,56795.40241,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Normal,1
14.226845,6,445,0,0,0,0,0,1,0,12,9,0,14,123,0,127,128,2,4213,1683,351.0833333,187,44195.13744,44209.36429,0,1791,0.000207,0.010858095,44198.715,44198.30175,0,77486569,1522056631,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
86373.29347,256,0,0,0,0,0,0,0,0,287,0,0,0,0,1,0,0,1,12054,0,42,0,1.761316,86375.05479,1,0,0,0,300.9522421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,97,0,97,0,75939.34258,75939.34258,1792,0,0,0,75939.34258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.030553,6,389,0,0,0,0,1,0,0,8,7,0,7,150,0,127,128,2,2425,900,303.125,128.5714286,8046.977267,8047.00782,0,1664,0.000198,0.0018888,8046.986851,8046.988438,0,946987397,1991537252,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
1.782345,6,443,1,0,0,0,0,0,0,11,14,0,13,5,0,128,122,2,2555,5486,232.2727273,391.8571429,42.114036,43.267451,10,5,0.233619,0.05709656,60213.37108,60215.15342,0,4094488907,1032603053,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
5740,256,0,0,0,0,0,0,0,0,11475,0,0,0,0,2,0,0,1,481950,0,42,0,66695,72435,1,0,0,0,1.999230493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARP poisoning,0
0.021471,6,389,0,0,1,0,0,0,0,7,7,0,7,168,0,128,128,2,2359,900,337,128.5714286,61014.47637,61014.49784,2,1791,0.000369,0.001404786,61014.4838,61014.48494,0,495439197,3293725644,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.000437,17,389,0,0,0,0,0,0,0,1,1,0,0,124,0,127,128,2,231,200,231,200,82350.83501,82350.83545,2,1791,0,0,82350.83501,82350.83545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
2.119473,6,443,0,0,0,0,0,1,0,10,17,0,8,41,0,128,54,2,2422,14991,242.2,881.8235294,50.631404,51.828377,10,41,0.200228,0.03695,63493.0775,63495.19697,0,4149045950,2094254662,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.409849,17,5355,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,132,0,66,0,61928.00234,61928.41219,0,0,0,0,61928.20726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.047933,6,389,0,0,0,0,1,0,0,7,7,0,7,132,0,128,128,2,2359,900,337,128.5714286,79898.11428,79898.16221,0,1616,0.000364,0.003194071,79898.12963,79898.13099,0,3599462314,1451746136,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,82,0,82,0,21497.85901,21497.85901,1792,0,0,0,21497.85901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
43933,256,0,0,0,0,0,0,0,0,87832,0,0,0,0,2,0,0,1,3688944,0,42,0,537,44470,1,0,0,0,1.999230493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARP poisoning,0
88.630633,6,80,0,0,0,0,1,0,0,3,2,0,0,5005,0,128,127,2,174,120,58,60,1470,1558.630633,0,5006,0.000198,0.0038884,1411.17858,1425.956627,0,3078843928,1679704817,0,0,0,0,0,0,0,0,0,0,0,0,TCP flood,0
95.061579,6,49211,0,0,0,0,0,0,1,18,13,0,17,0,0,128,128,2,1028,977,57.054,73.9023317,1708.443991,1803.50557,0,0,0.004661,0.022192,1755.974781,1757.246117,0,1166252109,1627561267,0,0,0,0,0,0,0,0,0,0,0,0,Metasploit exploits,0
0.043464,6,389,0,0,0,0,1,0,0,8,7,0,7,144,0,127,128,2,2425,900,303.125,128.5714286,45156.39143,45156.43489,0,1791,0.000181,0.002696133,45156.40467,45156.40703,0,2905133250,3726690663,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
10.271814,6,443,0,0,1,0,0,0,0,192,482,0,108,2,0,128,242,2,14531,604288,75.68229167,1253.709544,33.35358,43.577264,10,2,0.054064,0.002694536,56368.95187,56379.22368,0,1135370306,3728668239,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.004665,6,88,0,0,0,0,1,0,0,4,4,0,2,68,0,128,128,2,1532,1544,383,386,56484.42271,56484.42737,0,1616,0.000473,0.00057775,56484.42407,56484.42623,0,180906363,1310640356,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
81.57733,6,49211,0,0,0,0,0,0,1,18,13,0,17,0,0,128,128,2,1055,1004,58.5525,75.9446684,456.821337,538.398667,0,0,0.002791,0.019393,497.610002,498.903924,0,1166244709,1627522787,0,0,0,0,0,0,0,0,0,0,0,0,Metasploit exploits,0
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,86,0,86,0,2921.63176,2921.63176,1617,0,0,0,2921.63176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
14.883663,6,135,1,0,0,0,0,0,0,9,6,0,6,29,0,128,128,2,994,884,110.4444444,147.3333333,24211.20238,24226.08605,0,1664,0.000456,0.029035267,24214.64508,24216.22939,0,2505486537,260223905,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.410475,17,5355,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,132,0,66,0,44489.27557,44489.68604,0,0,0,0,44489.48081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.000474,17,389,0,0,0,0,0,0,0,1,1,0,0,150,0,127,128,2,197,200,197,200,11079.04659,11079.04707,0,1664,0,0,11079.04659,11079.04707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
12.494067,6,445,0,0,1,0,0,0,0,15,13,0,18,126,0,127,128,2,4661,2459,310.7333333,189.1538462,64869.53224,64882.02631,1,1616,0.000425,0.000278107,64872.86722,64872.4194,0,3691915342,4095770557,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
1562,256,0,0,0,0,0,0,0,0,3122,0,0,0,0,2,0,0,1,131124,0,42,0,78818,80380,1,0,0,0,1.999230493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARP poisoning,0
0.00409,6,88,0,0,0,0,1,0,0,4,4,0,2,47,0,127,128,2,1633,347,408.25,86.75,4146.4384,4146.44249,0,1664,0.001617,0.00050475,4146.440441,4146.441516,0,2427875667,1118518409,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
9643.872272,256,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,126,0,42,0,39116.04511,48759.91738,1,0,0,0,3214.624091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
11.356073,17,53,0,0,0,0,0,0,0,5,1,0,0,1,0,128,128,2,450,90,90,90,5846.441355,5857.797428,0,1791,0,0,5849.454768,5857.797428,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,Normal,1
85.674319,6,80,0,0,1,0,0,0,0,5,3,0,2,0,0,128,127,2,781,316,156.2,105.3333333,41234.08253,41319.75685,0,0,0.001454,0.032789375,52342.34062,52339.87393,0,1253091210,1919773504,0,0,0,0,0,0,0,0,1,1,0,0,Normal,1
1313,256,0,0,0,0,0,0,0,0,2624,0,0,0,0,2,0,0,1,110208,0,42,0,60846,62159,1,0,0,0,1.999230493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARP poisoning,0
0.000438,17,53,0,0,0,0,0,0,0,1,1,0,0,70,0,127,128,2,80,138,80,138,71148.90823,71148.90867,1,1616,0,0,71148.90823,71148.90867,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Normal,1
0.000588,17,53,0,0,0,0,0,0,0,1,1,0,0,70,0,127,128,2,71,87,71,87,18959.51234,18959.51293,1,1616,0,0,18959.51234,18959.51293,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Normal,1
24.641951,6,445,0,0,1,0,0,0,0,19,15,0,22,128,0,127,128,2,5394,2965,283.8947368,197.6666667,12822.94586,12847.58782,0,1664,0.000195,0.001030706,12829.45697,12828.71309,0,2346920610,2711400142,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
655,6,80,0,0,0,0,1,0,0,1965,982.5,0,1962,3767,0,128,127,2,485355,191587.5,551.9662921,436.6666667,3320,3975,0,3768,0.001448,0.069759849,3647.5,3647.5,0,71182161,129127495,0,0,0,0,0,0,0,0,982,981,0,0,Mass HTTP requests,0
85999.83087,256,0,0,0,0,0,0,0,0,192,0,0,0,0,1,0,0,1,8064,0,42,0,147.926375,86147.75724,1,0,0,0,447.9157858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
86171.60694,256,0,0,0,0,0,0,0,0,391,0,0,0,0,2,0,0,1,16422,0,42,0,94.197137,86265.80407,1,0,0,0,220.3877415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
41.755891,6,445,0,0,0,0,0,1,0,21,15,0,26,123,0,127,128,2,5904,2991,281.1428571,199.4,59849.60429,59891.36018,0,1791,0.000209,0.018238139,59859.27454,59857.74872,0,2912211168,1152501900,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,84,0,84,0,35407.70185,35407.70185,1792,0,0,0,35407.70185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
